Origin,Dest,Delay_Probability
EGE,PHX,0.030606060606060605
EGE,SFO,0.07836473050758765
EGE,SLC,0.16666666666666666
EGE,PHL,0.0
EGE,ASE,0.0
EGE,EWR,0.07936263736263736
EGE,IAD,0.1
EGE,LGA,0.0
EGE,MIA,0.06170212765957447
EKO,SLC,0.07023961661341853
ELM,ATL,0.0
ELM,DTW,0.0909297124600639
ELM,EWR,0.038461538461538464
ELM,IAD,0.01691358024691358
ELM,IAG,0.0
ERI,ORD,0.02683897889052528
ERI,CLT,0.017921146953405017
ERI,DTW,0.08044025157232705
ERI,PHL,0.1187142857142857
ERI,IAD,0.0181651376146789
ESC,MSP,0.1289
ESC,DTW,0.10783812566560169
EVV,DFW,0.06588728632478633
EVV,ATL,0.07488817891373803
EVV,ORD,0.08118210862619808
EVV,CLT,0.0365814696485623
EVV,DTW,0.044444444444444446
EWN,ATL,0.031132075471698113
EWN,CLT,0.14726837060702874
EWR,DFW,0.20958735440931778
EWR,ATL,0.24268912922906266
EWR,AUS,0.1148235431427473
EWR,BWI,0.0
EWR,DEN,0.1615432612312812
EWR,IAH,0.17833333333333334
EWR,LAS,0.1611565918249856
EWR,LAX,0.2038261231281198
EWR,MCI,0.07477754962354553
EWR,MCO,0.2445357737104825
EWR,MDW,0.05113636363636364
EWR,MSP,0.19742235163616192
EWR,OAK,0.05209568733153639
EWR,ORD,0.20047923322683703
EWR,PDX,0.09279476861167002
EWR,PHX,0.12311921296296295
EWR,SAN,0.12111332179930796
EWR,SEA,0.1284667221297837
EWR,SFO,0.21978369384359406
EWR,SJC,0.05857142857142858
EWR,SLC,0.0738134371395617
EWR,SNA,0.05991566204540888
EWR,CLT,0.18910316139767055
EWR,DTW,0.2033277870216306
EWR,PHL,0.038374485596707815
EWR,ABQ,0.0
EWR,BNA,0.12173904869336342
EWR,BOS,0.20041385135135134
EWR,CAK,0.0316793893129771
EWR,CHS,0.10557785467128028
EWR,CLE,0.13144425675675675
EWR,CMH,0.11297072072072073
EWR,CVG,0.13221822715572715
EWR,DCA,0.13763091216216217
EWR,EGE,0.056923076923076917
EWR,ELM,0.1096153846153846
EWR,FLL,0.24675818080976153
EWR,GRB,0.0
EWR,HDN,0.0
EWR,IAD,0.13669808306709264
EWR,IND,0.140794481981982
EWR,JAX,0.08935121107266436
EWR,MEM,0.06244178628389154
EWR,MIA,0.21304908485856902
EWR,MKE,0.0611662987490802
EWR,MSY,0.11222800925925926
EWR,MTJ,0.014
EWR,OMA,0.09136151960784313
EWR,ORF,0.0856423611111111
EWR,PBI,0.14296416938110748
EWR,PIT,0.1405112612612613
EWR,RDU,0.16462556306306309
EWR,RNO,0.0
EWR,RSW,0.11817285874081176
EWR,SAT,0.04626165930289642
EWR,SMF,0.05998591221329608
EWR,STL,0.09818947072072073
EWR,TPA,0.14651985458612976
EWR,BGR,0.05670107033639143
EWR,TVC,0.05175438596491228
EWR,PQI,0.08742366412213741
EWR,ACK,0.18075
EWR,MVY,0.03225806451612903
EWR,MYR,0.0674513888888889
EWR,ALB,0.04402777777777778
EWR,BTV,0.09001562499999999
EWR,BUF,0.09887789351851851
EWR,GRR,0.06571412037037037
EWR,GSO,0.04664351851851852
EWR,GSP,0.05374768518518518
EWR,MDT,0.0457400548696845
EWR,MSN,0.03635231316725979
EWR,PSP,0.0
EWR,PWM,0.09176215277777779
EWR,RIC,0.0909699074074074
EWR,ROC,0.058020833333333334
EWR,SAV,0.05710648148148149
EWR,SBN,0.0
EWR,SYR,0.0607806712962963
EWR,TYS,0.011087570621468926
EWR,MHT,0.032541211970899465
FAY,DFW,0.057011494252873565
FAY,ATL,0.11910010649627265
FAY,CLT,0.10896485623003194
FAY,IAD,0.0
FLG,DFW,0.1089732868757259
FLG,DEN,0.11831076388888889
FLG,LAX,0.0
FLG,PHX,0.05683865814696485
FLL,DFW,0.3151494334838761
FLL,ATL,0.3242665002773156
FLL,AUS,0.11898274318274318
FLL,BWI,0.20384914032168605
FLL,DAL,0.04776788685524127
FLL,DEN,0.14560882655890975
FLL,HOU,0.0642443150305047
FLL,IAH,0.21277648363838048
FLL,JFK,0.25833361064891847
FLL,LAS,0.11694839949290863
FLL,LAX,0.15540210759844705
FLL,MCI,0.054495361781076064
FLL,MCO,0.13664586799778147
FLL,MDW,0.060244037714919575
FLL,MSP,0.08570217136150234
FLL,OAK,0.0
FLL,ORD,0.16230031948881787
FLL,PDX,0.025829015544041448
FLL,PHX,0.052631233595800526
FLL,SAN,0.09333490566037736
FLL,SEA,0.12434830837493067
FLL,SFO,0.10506516916250692
FLL,SJC,0.0
FLL,SLC,0.07097946009389672
FLL,CLT,0.25599694952856356
FLL,DTW,0.20219241739957214
FLL,PHL,0.2227008557166627
FLL,BDL,0.0844255869846552
FLL,BNA,0.13116888519134776
FLL,BOS,0.2624560916990201
FLL,CHS,0.03733576642335767
FLL,CLE,0.13972570621468924
FLL,CMH,0.09663282571912013
FLL,CVG,0.10094166666666667
FLL,DCA,0.18344315030504713
FLL,EWR,0.27284910070517393
FLL,FNT,0.020833333333333332
FLL,GRB,0.0
FLL,HDN,0.0
FLL,IAD,0.06248935037273695
FLL,IND,0.09479333333333333
FLL,JAX,0.08541857119748578
FLL,LGA,0.2655387464387465
FLL,MEM,0.024047169811320757
FLL,MKE,0.014301075268817205
FLL,MSY,0.12233638380476984
FLL,OMA,0.0
FLL,ORF,0.05963894811656006
FLL,PIA,0.0
FLL,PIT,0.10568666990605766
FLL,RDU,0.1468718801996672
FLL,SAT,0.0903835616438356
FLL,STL,0.04194398225180255
FLL,TLH,0.00569620253164557
FLL,TPA,0.10259567387687188
FLL,TTN,0.030152671755725193
FLL,BGR,0.023529411764705882
FLL,SWF,0.06464806201550387
FLL,IAG,0.0
FLL,LBE,0.04703557312252964
FLL,LCK,0.0037593984962406013
FLL,ORH,0.03909539473684211
FLL,PBG,0.04195652173913043
FLL,BLV,0.006289308176100629
FLL,PIE,1.0
FLL,MYR,0.10188350026357407
FLL,ABE,0.012807017543859649
FLL,ALB,0.07802083333333333
FLL,BUF,0.09387152777777778
FLL,CID,0.04804878048780488
FLL,FSD,0.029411764705882353
FLL,GRR,0.06758620689655172
FLL,GSP,0.04925619834710744
FLL,HPN,0.13179050925925925
FLL,ISP,0.015768035969752705
FLL,LEX,0.03140350877192982
FLL,MDT,0.04392405063291139
FLL,PNS,0.07469696969696969
FLL,PSP,0.0
FLL,PWM,0.0
FLL,RIC,0.15998842592592594
FLL,ROC,0.03692307692307692
FLL,SYR,0.026043478260869567
FLL,TYS,0.10343205574912892
FLL,MHT,0.075
FLL,ACY,0.14406213704994192
FLO,CLT,0.10177083333333334
FNT,ATL,0.031132075471698113
FNT,LAS,0.0
FNT,ORD,0.12216187433439829
FNT,CLT,0.03176954732510288
FNT,BNA,0.0
FNT,FLL,0.020833333333333332
FSM,DFW,0.1969004329004329
FSM,ATL,0.09377358490566037
GCC,DEN,0.07462113951011715
GCC,SHR,0.0
GCK,DFW,0.15431309904153354
GFK,LAS,0.02456140350877193
GFK,MSP,0.19133919062832802
GFK,BNA,0.0
GFK,BIS,0.0
GGG,DFW,0.1366506922257721
GJT,DFW,0.09133386581469648
GJT,ATL,0.0
GJT,DEN,0.12222408026755853
GJT,IAH,0.0
GJT,LAS,0.010471204188481676
GJT,LAX,0.0
GJT,MSP,0.0
GJT,ORD,0.045454545454545456
GJT,PHX,0.0269653887113951
GJT,SFO,0.0
GJT,SLC,0.08448562300319488
GJT,SNA,0.0
GJT,ASE,0.0
GJT,MTJ,0.0
GNV,DFW,0.04658783783783784
GNV,ATL,0.17100638977635782
GNV,CLT,0.08011767838125665
GNV,MIA,0.04936486486486487
GPT,DFW,0.11927955271565498
GPT,ATL,0.08361022364217253
GPT,IAH,0.05555910543130991
GPT,CLT,0.06942492012779551
GPT,BNA,0.0
GRB,DFW,0.0
GRB,ATL,0.03530864197530864
GRB,DEN,0.0031645569620253164
GRB,MCO,0.017241379310344827
GRB,MSP,0.12764379484670582
GRB,ORD,0.1688817891373802
GRB,SFO,0.0
GRB,DTW,0.13173207352824656
GRB,BOS,0.0
GRB,EWR,0.0
GRB,FLL,0.0
GRB,IAD,0.0
GRB,TPA,0.0
GRI,DFW,0.10266986155484557
GRI,LAS,0.025741935483870968
GRK,DFW,0.20400159744408947
GRK,IAH,0.0615
GTF,DEN,0.04281967213114753
GTF,LAS,0.050314465408805034
GTF,MSP,0.04160280970625799
GTF,ORD,0.0362962962962963
GTF,SEA,0.03274760383386582
GTF,SLC,0.1051220903696942
GTF,HLN,0.0
GTF,IDA,0.0
GTR,ATL,0.10729499467518636
GUC,DFW,0.042234042553191485
GUC,DEN,0.07339805825242718
GUC,IAH,0.06982456140350878
HDN,DFW,0.040622340425531915
HDN,ATL,0.03440677966101694
HDN,DAL,0.04081632653061224
HDN,DEN,0.1098083067092652
HDN,HOU,0.0
HDN,IAH,0.07831460674157303
HDN,JFK,0.0
HDN,LAX,0.13537164750957853
HDN,MSP,0.017543859649122806
HDN,ORD,0.10382978723404256
HDN,SAN,0.0
HDN,SEA,0.05546511627906976
HDN,SFO,0.021333333333333333
HDN,BOS,0.011494252873563218
HDN,EWR,0.021041666666666667
HDN,FLL,0.014705882352941176
HDN,IAD,0.09090909090909091
HIB,MSP,0.10510117145899894
HLN,DEN,0.04447811447811448
HLN,MSP,0.007557251908396946
HLN,SEA,0.029064516129032256
HLN,SLC,0.07172255397335783
HLN,GTF,0.0
HOB,DEN,0.033030303030303035
HOB,IAH,0.030947368421052633
HOU,DFW,0.2637687188019967
HOU,ATL,0.11841375485302272
HOU,AUS,0.0679883527454243
HOU,BWI,0.07989046034387133
HOU,DAL,0.15171214642262895
HOU,DEN,0.12632501386577927
HOU,JFK,0.023255813953488372
HOU,LAS,0.09868053244592347
HOU,LAX,0.057177481974486966
HOU,MCI,0.03468064358849342
HOU,MCO,0.10041597337770382
HOU,MDW,0.09131863560732115
HOU,MSP,0.047202380952380954
HOU,OAK,0.031025820463320464
HOU,PDX,0.05555555555555555
HOU,PHX,0.08455352190793122
HOU,SAN,0.049883527454242925
HOU,SEA,0.0
HOU,SJC,0.021424468791500666
HOU,SLC,0.013013100436681222
HOU,SNA,0.02251259259259259
HOU,CLT,0.01712
HOU,DTW,0.04298245614035088
HOU,PHL,0.025
HOU,ABQ,0.03547783849423194
HOU,BNA,0.06163061564059901
HOU,BOS,0.06126736111111111
HOU,CHS,0.052992424242424244
HOU,CLE,0.0
HOU,CMH,0.034354632034632036
HOU,CVG,0.015634920634920633
HOU,DCA,0.04298534798534799
HOU,FLL,0.06220743205768165
HOU,HDN,0.0
HOU,IND,0.02617663817663818
HOU,JAX,0.03767097391720508
HOU,LGA,0.0704084249084249
HOU,MEM,0.04887461459403906
HOU,MIA,0.06458622016936105
HOU,MKE,0.028120567375886522
HOU,MSY,0.09245978924015529
HOU,MTJ,0.3333333333333333
HOU,OMA,0.02065452337583485
HOU,PBI,0.0
HOU,PIT,0.02169642857142857
HOU,RDU,0.032135922330097086
HOU,RNO,0.0
HOU,RSW,0.01675977653631285
HOU,SAT,0.06294093178036606
HOU,SMF,0.034904109589041096
HOU,STL,0.047358569051580694
HOU,TPA,0.04743760399334443
HOU,ONT,0.036045838896306186
HOU,BUR,0.03343594902749832
HOU,AMA,0.013888888888888888
HOU,CRP,0.04673738214087631
HOU,PVU,0.0
HOU,ELP,0.04728298611111111
HOU,GSP,0.03450704225352113
HOU,JAN,0.07351736111111112
HOU,LEX,0.04961538461538462
HOU,LIT,0.0
HOU,OKC,0.0768605324074074
HOU,PNS,0.0409375
HOU,SAV,0.04244642857142857
HOU,SGF,0.0
HOU,TUL,0.026944444444444444
HOU,TUS,0.027418981481481485
HOU,TYS,0.03508771929824561
HOU,HRL,0.07118055555555555
HOU,LBB,0.009708737864077669
HOU,LGB,0.03819303902116403
HOU,COS,0.0
HOU,MAF,0.047581018518518516
HTS,CLT,0.11193576388888887
HVN,CLT,0.0
HVN,PHL,0.016561264822134384
HYS,DEN,0.04894568690095847
HYS,SLN,0.035083333333333334
IAD,DFW,0.18490521831735887
IAD,ATL,0.1437444089456869
IAD,AUS,0.08003472222222222
IAD,DEN,0.12364217252396167
IAD,IAH,0.12734063593488512
IAD,JFK,0.061856540084388185
IAD,LAS,0.10456467661691542
IAD,LAX,0.1489936102236422
IAD,MCI,0.10741751990898749
IAD,MCO,0.11706070287539937
IAD,MDW,0.02113725490196078
IAD,MSP,0.1736741214057508
IAD,ORD,0.14707667731629392
IAD,PDX,0.11532621951219511
IAD,PHX,0.11048507462686567
IAD,SAN,0.11389784946236559
IAD,SEA,0.12409850905218317
IAD,SFO,0.15008759318423856
IAD,SLC,0.01088235294117647
IAD,CLT,0.19306709265175717
IAD,DTW,0.22898722044728434
IAD,PHL,0.12252380952380951
IAD,AVP,0.0993631669535284
IAD,BDL,0.11841320553780617
IAD,BNA,0.08522044728434505
IAD,BOS,0.11535463258785943
IAD,CAK,0.057737003058103975
IAD,CHO,0.09471153846153846
IAD,CHS,0.0892119275825346
IAD,CLE,0.1043237486687966
IAD,CMH,0.06856230031948882
IAD,CRW,0.0
IAD,CVG,0.09663987138263666
IAD,EGE,0.05
IAD,ELM,0.12481481481481481
IAD,EWR,0.1932023429179979
IAD,FAY,0.0
IAD,FLL,0.0902276357827476
IAD,GRB,0.0
IAD,HDN,0.0
IAD,IND,0.07890415335463259
IAD,JAX,0.11878594249201278
IAD,LGA,0.11130293159609121
IAD,MIA,0.07821902654867256
IAD,MKE,0.07490566037735849
IAD,MSY,0.10487096774193548
IAD,ORF,0.08344195953141641
IAD,PBI,0.010760869565217391
IAD,PIT,0.08657614483493078
IAD,RDU,0.11210862619808305
IAD,ROA,0.09960596379126731
IAD,RSW,0.07146198830409356
IAD,SAT,0.08420689655172413
IAD,SMF,0.10394036697247706
IAD,STL,0.08480225988700564
IAD,TPA,0.14061075612353569
IAD,ITH,0.16593607305936076
IAD,BGR,0.07606741573033708
IAD,ERI,0.0894663608562691
IAD,TVC,0.0
IAD,PQI,0.06281970649895179
IAD,PBG,0.10066950113378685
IAD,CKB,0.020127795527156548
IAD,LWB,0.12142857142857143
IAD,SHD,0.024549549549549545
IAD,OGS,0.039094724220623496
IAD,ACK,0.09887096774193548
IAG,FLL,0.0813821138211382
IAH,DFW,0.34520410427066
IAH,ATL,0.24877620632279535
IAH,AUS,0.20600110926234055
IAH,BWI,0.08892390687109597
IAH,DAL,0.06753179190751445
IAH,DEN,0.24571991125901274
IAH,JFK,0.03254
IAH,LAS,0.21914864115363286
IAH,LAX,0.23669079312257346
IAH,MCI,0.12764143094841932
IAH,MCO,0.2323985024958403
IAH,MDW,0.0416969696969697
IAH,MSP,0.21933368988194277
IAH,OAK,0.037820512820512825
IAH,ORD,0.28308306709265174
IAH,PDX,0.07468160919540229
IAH,PHX,0.18595230171935664
IAH,SAN,0.12984692179700502
IAH,SEA,0.15377909604519774
IAH,SFO,0.22504991680532446
IAH,SJC,0.054330275229357794
IAH,SLC,0.12720049916805326
IAH,SNA,0.1012251950947603
IAH,CLT,0.2085199667221298
IAH,DTW,0.2257312811980033
IAH,PHL,0.1704159733777038
IAH,ABQ,0.08991165517787814
IAH,AEX,0.05418311403508772
IAH,ASE,0.13712744288466833
IAH,BDL,0.02540187288304443
IAH,BNA,0.17677620632279534
IAH,BOS,0.14186744315030503
IAH,BTR,0.17263810316139766
IAH,CAK,0.04396946564885496
IAH,CHS,0.09160771704180065
IAH,CLE,0.11788907947398512
IAH,CMH,0.09844196683819326
IAH,CRW,0.0
IAH,CVG,0.10293310463121784
IAH,DCA,0.16534109816971715
IAH,EGE,0.022383720930232557
IAH,EWR,0.2668247365501941
IAH,FLL,0.181114254021076
IAH,GPT,0.08450159744408946
IAH,HDN,0.022359550561797753
IAH,IAD,0.16775292864749733
IAH,IND,0.10412943871706758
IAH,JAX,0.09951053799223518
IAH,LFT,0.15854632587859424
IAH,LGA,0.2576498881431767
IAH,MEM,0.12835690515806988
IAH,MIA,0.224820299500832
IAH,MKE,0.06449165175909362
IAH,MLU,0.05214754098360656
IAH,MOB,0.11085967831392124
IAH,MSY,0.24355518580144203
IAH,MTJ,0.07477987421383649
IAH,OMA,0.08299090238505041
IAH,ORF,0.06518921072365953
IAH,PBI,0.03827257799671593
IAH,PIT,0.10205917667238422
IAH,RDU,0.10990709927897947
IAH,RNO,0.06658521657250471
IAH,RSW,0.08380338325013865
IAH,SAT,0.19216167498613423
IAH,SHV,0.12088463671658348
IAH,SMF,0.05960992907801419
IAH,STL,0.09664644714038129
IAH,TLH,0.06846153846153846
IAH,TPA,0.1390873544093178
IAH,ONT,0.035620718462823726
IAH,AMA,0.07095884057971014
IAH,BOI,0.06695600285001782
IAH,DRO,0.0
IAH,GUC,0.017699115044247787
IAH,ABI,0.08232323232323233
IAH,BRO,0.09985303514376996
IAH,CLL,0.07259868421052632
IAH,CRP,0.1533338879645036
IAH,GRK,0.08114754098360656
IAH,JLN,0.09295454545454546
IAH,LCH,0.08064430244941427
IAH,LRD,0.06796698615548456
IAH,PIB,0.08840764331210192
IAH,SJT,0.10531914893617021
IAH,HOB,0.03128947368421053
IAH,MEI,0.06326923076923076
IAH,MYR,0.0
IAH,ELP,0.1269681712962963
IAH,GRR,0.04148548199767712
IAH,GSP,0.06334027777777779
IAH,HSV,0.09113136574074075
IAH,ICT,0.11295138888888889
IAH,JAN,0.11188483796296296
IAH,LEX,0.0
IAH,LIT,0.14752546296296296
IAH,MSN,0.0
IAH,OKC,0.20364351851851853
IAH,PNS,0.1437152777777778
IAH,PSP,0.04111111111111111
IAH,RIC,0.07236111111111111
IAH,SAV,0.08298666225749558
IAH,SGF,0.09582118055555557
IAH,TUL,0.14425024801587302
IAH,TUS,0.093703125
IAH,TYS,0.13725115740740743
IAH,HRL,0.1271701388888889
IAH,LBB,0.09655960648148149
IAH,COS,0.06506944444444444
IAH,MAF,0.16591782407407407
IDA,DFW,0.05744262295081967
IDA,DEN,0.037603833865814694
IDA,LAS,0.04895705521472393
IDA,LAX,0.0
IDA,MSP,0.0
IDA,OAK,0.014285714285714285
IDA,PDX,0.06060606060606061
IDA,PHX,0.0
IDA,SAN,0.0
IDA,SEA,0.08754385964912281
IDA,SLC,0.10972843450479233
IMT,MSP,0.07864483493077742
IMT,DTW,0.0880333181195801
IND,DFW,0.1241059345535219
IND,ATL,0.10100110926234054
IND,AUS,0.018395303326810178
IND,BWI,0.02519689406544648
IND,DAL,0.0059566787003610105
IND,DEN,0.09758180809761507
IND,HOU,0.019898464163822523
IND,IAH,0.06204116638078903
IND,JFK,0.11262729124236252
IND,LAS,0.06814198557958957
IND,LAX,0.0575152749490835
IND,MCI,0.006678082191780821
IND,MCO,0.07495008319467554
IND,MDW,0.05272108843537415
IND,MSP,0.11077232390460344
IND,OAK,0.01732142857142857
IND,ORD,0.1682779552715655
IND,PHX,0.08226566833056018
IND,SAN,0.0
IND,SEA,0.05938037865748709
IND,SFO,0.012340206185567009
IND,SLC,0.0077042801556420236
IND,CLT,0.10910149750415972
IND,DTW,0.12147476428175265
IND,PHL,0.09279561841375486
IND,BOS,0.1335338164251208
IND,CHS,0.0
IND,DCA,0.10158079954954956
IND,EWR,0.07427686615186616
IND,FLL,0.05200416666666667
IND,IAD,0.06873801916932908
IND,JAX,0.016256830601092898
IND,LGA,0.13943483275663207
IND,MEM,0.0
IND,MIA,0.07869383753501401
IND,MSY,0.0
IND,PBI,0.006597222222222222
IND,RDU,0.00790983606557377
IND,RSW,0.04692585895117541
IND,STL,0.0
IND,TPA,0.05001136993899057
IND,PIE,0.049181712962962955
IND,SFB,0.0227843137254902
IND,MYR,0.015151515151515152
IND,GRR,1.0
IND,HSV,0.0
IND,PSP,0.0
IND,SAV,0.013157894736842105
ITH,CLT,0.04776119402985075
ITH,DTW,0.11657188498402557
ITH,PHL,0.09108146067415729
ITH,IAD,0.09232575757575757
JAX,DFW,0.19331503050471435
JAX,ATL,0.1991181364392679
JAX,AUS,0.09337448559670783
JAX,BWI,0.0947365501941209
JAX,DAL,0.012055335968379446
JAX,DEN,0.05200311262026033
JAX,HOU,0.038422165820642985
JAX,IAH,0.10878971555344268
JAX,JFK,0.13758916666666668
JAX,LAS,0.0
JAX,LAX,0.030754716981132073
JAX,MCO,0.0
JAX,MDW,0.03468875893437297
JAX,MSP,0.053052736318407956
JAX,ORD,0.1098269435569755
JAX,PHX,0.01905263157894737
JAX,CLT,0.17316971713810317
JAX,DTW,0.05651571164510167
JAX,PHL,0.13246208699786072
JAX,BNA,0.04486226659271584
JAX,BOS,0.09911555555555555
JAX,CLE,0.031030927835051545
JAX,CVG,0.03749326145552561
JAX,DCA,0.15778304512025443
JAX,EWR,0.11618311638380842
JAX,FLL,0.03522281639928699
JAX,IAD,0.07961661341853035
JAX,IND,0.0273224043715847
JAX,LGA,0.10292456192456191
JAX,MIA,0.14625658263305322
JAX,ORF,0.03260869565217391
JAX,PIT,0.020151133501259445
JAX,RDU,0.0
JAX,RSW,0.0
JAX,STL,0.050810810810810805
JAX,TTN,0.011111111111111112
JAX,LCK,0.034482758620689655
JAX,BLV,0.05660377358490566
JAX,GRR,0.0
JAX,MDT,0.0
JAX,TYS,0.17529411764705882
JFK,DFW,0.10745775058275059
JFK,ATL,0.10683111480865225
JFK,AUS,0.0908108108108108
JFK,BWI,0.07619815668202765
JFK,DEN,0.06863247863247864
JFK,HOU,0.011627906976744186
JFK,IAH,0.0166
JFK,LAS,0.11696228508042152
JFK,LAX,0.19595396561286746
JFK,MCI,0.036222222222222225
JFK,MCO,0.14924597892401553
JFK,MSP,0.07879367720465891
JFK,OAK,0.052251908396946566
JFK,ORD,0.1348576512455516
JFK,PDX,0.05819380530973452
JFK,PHX,0.09511035653650254
JFK,SAN,0.08662162162162163
JFK,SEA,0.12119800332778703
JFK,SFO,0.16664891846921798
JFK,SJC,0.037238526830671845
JFK,SLC,0.07872296173044925
JFK,SNA,0.020225471085120208
JFK,CLT,0.11972933998890739
JFK,DTW,0.08218524681087076
JFK,PHL,0.04041904761904761
JFK,ABQ,0.023199152542372883
JFK,BNA,0.1835129390018484
JFK,BOS,0.22156073211314478
JFK,CHS,0.10564696485623004
JFK,CLE,0.14922856154910097
JFK,CMH,0.09768264840182647
JFK,CVG,0.052199453551912564
JFK,DAB,0.0
JFK,DCA,0.10135208333333334
JFK,EGE,0.029680851063829786
JFK,FLL,0.14397393233499722
JFK,HDN,0.0
JFK,IAD,0.07819620253164557
JFK,IND,0.09533604887983707
JFK,JAX,0.06611666666666666
JFK,LGA,0.0
JFK,MIA,0.13239600665557402
JFK,MKE,0.07776578282828282
JFK,MSY,0.06356263982102908
JFK,ORF,0.09749999999999999
JFK,PBI,0.054185303514376996
JFK,PIT,0.11743380855397148
JFK,RDU,0.13557736063708759
JFK,RNO,0.04489276139410187
JFK,RSW,0.049484193011647255
JFK,SAT,0.037921526277897764
JFK,SMF,0.03654997854997855
JFK,TPA,0.09327232390460344
JFK,ONT,0.03427371072910492
JFK,BUR,0.03062240663900415
JFK,BGR,0.024608433734939757
JFK,BOI,0.0
JFK,ORH,0.021905759162303667
JFK,ACK,0.13640945165945167
JFK,MVY,0.04660017497812773
JFK,HYA,0.013424657534246575
JFK,BTV,0.06300925925925926
JFK,BUF,0.17084375000000002
JFK,PSP,0.02
JFK,PWM,0.0451937984496124
JFK,RIC,0.05692129629629629
JFK,ROC,0.08065972222222223
JFK,SAV,0.0784375
JFK,SYR,0.08154513888888888
JLN,DFW,0.13158860342555995
JLN,DEN,0.0346551724137931
JLN,IAH,0.0
JLN,ORD,0.06640702947845806
JMS,DEN,0.040404530744336566
LAN,MSP,0.02248062015503876
LAN,ORD,0.0748482428115016
LAN,DTW,0.11684109816971712
LAN,DCA,0.04994212827988338
LAN,LNK,0.0
LAR,DEN,0.05456070287539936
LAS,DFW,0.16312257348863005
LAS,ATL,0.13
LAS,AUS,0.05371880199667221
LAS,BWI,0.03863560732113144
LAS,DAL,0.06261231281198003
LAS,DEN,0.1989656128674432
LAS,HOU,0.0326189683860233
LAS,IAH,0.11278702163061563
LAS,JFK,0.0759234608985025
LAS,LAX,0.2548391569606212
LAS,MCI,0.039894620077648366
LAS,MCO,0.05066001109262341
LAS,MDW,0.05449251247920133
LAS,MSP,0.0756405990016639
LAS,OAK,0.08173044925124792
LAS,ORD,0.1030990415335463
LAS,PDX,0.11525929007210207
LAS,PHX,0.11427620632279535
LAS,SAN,0.1564559068219634
LAS,SEA,0.17136993899057124
LAS,SFO,0.1925790349417637
LAS,SJC,0.052687188019966726
LAS,SLC,0.08735302273987798
LAS,SNA,0.09633804769828064
LAS,CLT,0.10881863560732113
LAS,DTW,0.11252911813643926
LAS,PHL,0.068253367003367
LAS,ABQ,0.04027454242928452
LAS,BDL,0.0
LAS,BMI,0.0
LAS,BNA,0.031142540210759847
LAS,BOS,0.06046589018302828
LAS,BTR,0.0
LAS,CLE,0.023276450511945393
LAS,CMH,0.03206322795341098
LAS,CVG,0.03894546466332777
LAS,DCA,0.022098075729360647
LAS,EWR,0.11280014367816091
LAS,FLL,0.040722632959694735
LAS,FNT,0.04
LAS,IAD,0.010634328358208954
LAS,IND,0.03965058236272878
LAS,JAX,0.010952380952380951
LAS,LGA,0.0
LAS,MEM,0.029822742474916387
LAS,MIA,0.0753577371048253
LAS,MKE,0.029575707154742094
LAS,MLI,0.0
LAS,MSY,0.033158783783783785
LAS,OMA,0.027885389430314555
LAS,ORF,0.0
LAS,PIA,0.018185071574642126
LAS,PIT,0.028618968386023295
LAS,RDU,0.023695238095238092
LAS,RNO,0.08839434276206323
LAS,RSW,0.0
LAS,SAT,0.05005546311702718
LAS,SHV,0.01952247191011236
LAS,SMF,0.13242928452579036
LAS,STL,0.03609539656128675
LAS,TPA,0.04693843594009983
LAS,ONT,0.032039735361698754
LAS,BUR,0.07283139212423738
LAS,AMA,0.0032897033158813265
LAS,BIS,0.013029315960912053
LAS,BOI,0.06141014975041597
LAS,DRO,0.0
LAS,GJT,0.005235602094240838
LAS,GTF,0.0
LAS,IDA,0.011533742331288344
LAS,MOT,0.01181818181818182
LAS,MRY,0.02766666666666667
LAS,GRI,0.0032258064516129032
LAS,LRD,0.0035587188612099642
LAS,BLI,0.015986842105263157
LAS,BLV,0.0
LAS,GFK,0.0
LAS,RFD,0.0
LAS,SCK,0.038028846153846156
LAS,SMX,0.01947882736156352
LAS,PVU,0.0
LAS,PAE,0.013209125475285173
LAS,SFB,0.02857142857142857
LAS,ALB,0.0
LAS,BUF,0.009708737864077669
LAS,CID,0.005649717514124294
LAS,ELP,0.04254629629629629
LAS,FSD,0.015708661417322835
LAS,FWA,0.015267175572519083
LAS,GEG,0.036770833333333336
LAS,GRR,0.04
LAS,ICT,0.030940766550522646
LAS,LEX,0.0
LAS,LIT,0.0
LAS,MSN,0.0
LAS,OKC,0.034236111111111106
LAS,PSP,0.024965277777777777
LAS,RIC,0.041073825503355706
LAS,SBN,0.014234875444839857
LAS,SGF,0.026778523489932888
LAS,TUL,0.010277777777777778
LAS,TUS,0.0265625
LAS,TYS,0.022222222222222223
LAS,HRL,0.0
LAS,LBB,0.006840277777777778
LAS,LGB,0.03616898148148148
LAS,COS,0.04114583333333333
LAS,MAF,0.003472222222222222
LAS,EUG,0.041180555555555554
LAS,FAT,0.10640972222222221
LAS,SBA,0.025109953703703704
LAS,ACY,0.0
LAW,DFW,0.2208854404381561
LAX,DFW,0.0878092068774265
LAX,ATL,0.05239600665557405
LAX,AUS,0.0337542662116041
LAX,BWI,0.00880199667221298
LAX,DAL,0.012379367720465889
LAX,DEN,0.17836772046589017
LAX,HOU,0.007853577371048253
LAX,IAH,0.051630615640599
LAX,JFK,0.0835108153078203
LAX,LAS,0.22243760399334442
