month,carrier_name,airport_name,predicted_arrival_delay
5,Republic Airline,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Air Wisconsin Airlines Corp,Other,58.91653242423107
5,Air Wisconsin Airlines Corp,"Nashville, TN: Nashville International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Air Wisconsin Airlines Corp,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Air Wisconsin Airlines Corp,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Kansas City, MO: Kansas City International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Air Wisconsin Airlines Corp,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Denver, CO: Denver International",58.91653242423107
5,Air Wisconsin Airlines Corp,"San Diego, CA: San Diego International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Boston, MA: Logan International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Air Wisconsin Airlines Corp,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Air Wisconsin Airlines Corp,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.",Other,58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Nashville, TN: Nashville International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Indianapolis, IN: Indianapolis International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Kansas City, MO: Kansas City International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","St. Louis, MO: St Louis Lambert International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Denver, CO: Denver International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","San Diego, CA: San Diego International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Austin, TX: Austin - Bergstrom International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Boston, MA: Logan International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Los Angeles, CA: Los Angeles International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Chicago, IL: Chicago O'Hare International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Philadelphia, PA: Philadelphia International",58.91653242423107
5,"Commutair Aka Champlain Enterprises, Inc.","Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Empire Airlines Inc.,Other,58.91653242423107
5,Empire Airlines Inc.,"Nashville, TN: Nashville International",58.91653242423107
5,Empire Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Empire Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Empire Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Empire Airlines Inc.,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Empire Airlines Inc.,"Kansas City, MO: Kansas City International",58.91653242423107
5,Empire Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Empire Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Empire Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Empire Airlines Inc.,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Empire Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Empire Airlines Inc.,"Denver, CO: Denver International",58.91653242423107
5,Empire Airlines Inc.,"San Diego, CA: San Diego International",58.91653242423107
5,Empire Airlines Inc.,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Empire Airlines Inc.,"Boston, MA: Logan International",58.91653242423107
5,Empire Airlines Inc.,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Empire Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Empire Airlines Inc.,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Empire Airlines Inc.,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Empire Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,ExpressJet Airlines LLC,Other,58.91653242423107
5,ExpressJet Airlines LLC,"Nashville, TN: Nashville International",58.91653242423107
5,ExpressJet Airlines LLC,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,ExpressJet Airlines LLC,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,ExpressJet Airlines LLC,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,ExpressJet Airlines LLC,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,ExpressJet Airlines LLC,"Kansas City, MO: Kansas City International",58.91653242423107
5,ExpressJet Airlines LLC,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,ExpressJet Airlines LLC,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,ExpressJet Airlines LLC,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,ExpressJet Airlines LLC,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,ExpressJet Airlines LLC,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,ExpressJet Airlines LLC,"Denver, CO: Denver International",58.91653242423107
5,ExpressJet Airlines LLC,"San Diego, CA: San Diego International",58.91653242423107
5,ExpressJet Airlines LLC,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,ExpressJet Airlines LLC,"Boston, MA: Logan International",58.91653242423107
5,ExpressJet Airlines LLC,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,ExpressJet Airlines LLC,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,ExpressJet Airlines LLC,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,ExpressJet Airlines LLC,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,ExpressJet Airlines LLC,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Trans States Airlines,Other,58.91653242423107
5,Trans States Airlines,"Nashville, TN: Nashville International",58.91653242423107
5,Trans States Airlines,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Trans States Airlines,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Trans States Airlines,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Trans States Airlines,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Trans States Airlines,"Kansas City, MO: Kansas City International",58.91653242423107
5,Trans States Airlines,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Trans States Airlines,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Trans States Airlines,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Trans States Airlines,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Trans States Airlines,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Trans States Airlines,"Denver, CO: Denver International",58.91653242423107
5,Trans States Airlines,"San Diego, CA: San Diego International",58.91653242423107
5,Trans States Airlines,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Trans States Airlines,"Boston, MA: Logan International",58.91653242423107
5,Trans States Airlines,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Trans States Airlines,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Trans States Airlines,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Trans States Airlines,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Trans States Airlines,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Compass Airlines,Other,58.91653242423107
5,Compass Airlines,"Nashville, TN: Nashville International",58.91653242423107
5,Compass Airlines,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Compass Airlines,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Compass Airlines,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Compass Airlines,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Compass Airlines,"Kansas City, MO: Kansas City International",58.91653242423107
5,Compass Airlines,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Compass Airlines,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Compass Airlines,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Compass Airlines,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Compass Airlines,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Compass Airlines,"Denver, CO: Denver International",58.91653242423107
5,Compass Airlines,"San Diego, CA: San Diego International",58.91653242423107
5,Compass Airlines,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Compass Airlines,"Boston, MA: Logan International",58.91653242423107
5,Compass Airlines,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Compass Airlines,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Compass Airlines,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Compass Airlines,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Compass Airlines,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Peninsula Airways Inc.,Other,58.91653242423107
5,Peninsula Airways Inc.,"Nashville, TN: Nashville International",58.91653242423107
5,Peninsula Airways Inc.,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Peninsula Airways Inc.,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Peninsula Airways Inc.,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Peninsula Airways Inc.,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Peninsula Airways Inc.,"Kansas City, MO: Kansas City International",58.91653242423107
5,Peninsula Airways Inc.,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Peninsula Airways Inc.,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Peninsula Airways Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Peninsula Airways Inc.,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Peninsula Airways Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Peninsula Airways Inc.,"Denver, CO: Denver International",58.91653242423107
5,Peninsula Airways Inc.,"San Diego, CA: San Diego International",58.91653242423107
5,Peninsula Airways Inc.,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Peninsula Airways Inc.,"Boston, MA: Logan International",58.91653242423107
5,Peninsula Airways Inc.,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Peninsula Airways Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Peninsula Airways Inc.,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Peninsula Airways Inc.,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Peninsula Airways Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,ExpressJet Airlines Inc.,Other,58.91653242423107
5,ExpressJet Airlines Inc.,"Nashville, TN: Nashville International",58.91653242423107
5,ExpressJet Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,ExpressJet Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,ExpressJet Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,ExpressJet Airlines Inc.,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,ExpressJet Airlines Inc.,"Kansas City, MO: Kansas City International",58.91653242423107
5,ExpressJet Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,ExpressJet Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,ExpressJet Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,ExpressJet Airlines Inc.,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,ExpressJet Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,ExpressJet Airlines Inc.,"Denver, CO: Denver International",58.91653242423107
5,ExpressJet Airlines Inc.,"San Diego, CA: San Diego International",58.91653242423107
5,ExpressJet Airlines Inc.,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,ExpressJet Airlines Inc.,"Boston, MA: Logan International",58.91653242423107
5,ExpressJet Airlines Inc.,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,ExpressJet Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,ExpressJet Airlines Inc.,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,ExpressJet Airlines Inc.,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,ExpressJet Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Cape Air,Other,58.91653242423107
5,Cape Air,"Nashville, TN: Nashville International",58.91653242423107
5,Cape Air,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Cape Air,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Cape Air,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Cape Air,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Cape Air,"Kansas City, MO: Kansas City International",58.91653242423107
5,Cape Air,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Cape Air,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Cape Air,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Cape Air,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Cape Air,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Cape Air,"Denver, CO: Denver International",58.91653242423107
5,Cape Air,"San Diego, CA: San Diego International",58.91653242423107
5,Cape Air,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Cape Air,"Boston, MA: Logan International",58.91653242423107
5,Cape Air,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Cape Air,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Cape Air,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Cape Air,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Cape Air,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Virgin America,Other,58.91653242423107
5,Virgin America,"Nashville, TN: Nashville International",58.91653242423107
5,Virgin America,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Virgin America,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Virgin America,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Virgin America,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Virgin America,"Kansas City, MO: Kansas City International",58.91653242423107
5,Virgin America,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Virgin America,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Virgin America,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Virgin America,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Virgin America,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Virgin America,"Denver, CO: Denver International",58.91653242423107
5,Virgin America,"San Diego, CA: San Diego International",58.91653242423107
5,Virgin America,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Virgin America,"Boston, MA: Logan International",58.91653242423107
5,Virgin America,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Virgin America,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Virgin America,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Virgin America,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Virgin America,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,American Airlines Inc.,Other,58.91653242423107
5,American Airlines Inc.,"Nashville, TN: Nashville International",58.91653242423107
5,American Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,American Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,American Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,American Airlines Inc.,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,American Airlines Inc.,"Kansas City, MO: Kansas City International",58.91653242423107
5,American Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,American Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,American Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,American Airlines Inc.,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,American Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,American Airlines Inc.,"Denver, CO: Denver International",58.91653242423107
5,American Airlines Inc.,"San Diego, CA: San Diego International",58.91653242423107
5,American Airlines Inc.,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,American Airlines Inc.,"Boston, MA: Logan International",58.91653242423107
5,American Airlines Inc.,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,American Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,American Airlines Inc.,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,American Airlines Inc.,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,American Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Alaska Airlines Inc.,Other,58.91653242423107
5,Alaska Airlines Inc.,"Nashville, TN: Nashville International",58.91653242423107
5,Alaska Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Alaska Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Alaska Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Alaska Airlines Inc.,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Alaska Airlines Inc.,"Kansas City, MO: Kansas City International",58.91653242423107
5,Alaska Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Alaska Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Alaska Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Alaska Airlines Inc.,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Alaska Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Alaska Airlines Inc.,"Denver, CO: Denver International",58.91653242423107
5,Alaska Airlines Inc.,"San Diego, CA: San Diego International",58.91653242423107
5,Alaska Airlines Inc.,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Alaska Airlines Inc.,"Boston, MA: Logan International",58.91653242423107
5,Alaska Airlines Inc.,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Alaska Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Alaska Airlines Inc.,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Alaska Airlines Inc.,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Alaska Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Delta Air Lines Inc.,Other,58.91653242423107
5,Delta Air Lines Inc.,"Nashville, TN: Nashville International",58.91653242423107
5,Delta Air Lines Inc.,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Delta Air Lines Inc.,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Delta Air Lines Inc.,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Delta Air Lines Inc.,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Delta Air Lines Inc.,"Kansas City, MO: Kansas City International",58.91653242423107
5,Delta Air Lines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Delta Air Lines Inc.,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Delta Air Lines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Delta Air Lines Inc.,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Delta Air Lines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Delta Air Lines Inc.,"Denver, CO: Denver International",58.91653242423107
5,Delta Air Lines Inc.,"San Diego, CA: San Diego International",58.91653242423107
5,Delta Air Lines Inc.,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Delta Air Lines Inc.,"Boston, MA: Logan International",58.91653242423107
5,Delta Air Lines Inc.,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Delta Air Lines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Delta Air Lines Inc.,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Delta Air Lines Inc.,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Delta Air Lines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,United Air Lines Inc.,Other,58.91653242423107
5,United Air Lines Inc.,"Nashville, TN: Nashville International",58.91653242423107
5,United Air Lines Inc.,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,United Air Lines Inc.,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,United Air Lines Inc.,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,United Air Lines Inc.,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,United Air Lines Inc.,"Kansas City, MO: Kansas City International",58.91653242423107
5,United Air Lines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,United Air Lines Inc.,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,United Air Lines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,United Air Lines Inc.,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,United Air Lines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,United Air Lines Inc.,"Denver, CO: Denver International",58.91653242423107
5,United Air Lines Inc.,"San Diego, CA: San Diego International",58.91653242423107
5,United Air Lines Inc.,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,United Air Lines Inc.,"Boston, MA: Logan International",58.91653242423107
5,United Air Lines Inc.,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,United Air Lines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,United Air Lines Inc.,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,United Air Lines Inc.,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,United Air Lines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Southwest Airlines Co.,Other,58.91653242423107
5,Southwest Airlines Co.,"Nashville, TN: Nashville International",58.91653242423107
5,Southwest Airlines Co.,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Southwest Airlines Co.,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Southwest Airlines Co.,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Southwest Airlines Co.,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Southwest Airlines Co.,"Kansas City, MO: Kansas City International",58.91653242423107
5,Southwest Airlines Co.,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Southwest Airlines Co.,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Southwest Airlines Co.,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Southwest Airlines Co.,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Southwest Airlines Co.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Southwest Airlines Co.,"Denver, CO: Denver International",58.91653242423107
5,Southwest Airlines Co.,"San Diego, CA: San Diego International",58.91653242423107
5,Southwest Airlines Co.,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Southwest Airlines Co.,"Boston, MA: Logan International",58.91653242423107
5,Southwest Airlines Co.,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Southwest Airlines Co.,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Southwest Airlines Co.,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Southwest Airlines Co.,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Southwest Airlines Co.,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
5,Frontier Airlines Inc.,Other,58.91653242423107
5,Frontier Airlines Inc.,"Nashville, TN: Nashville International",58.91653242423107
5,Frontier Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",58.91653242423107
5,Frontier Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",58.91653242423107
5,Frontier Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",58.91653242423107
5,Frontier Airlines Inc.,"Indianapolis, IN: Indianapolis International",58.91653242423107
5,Frontier Airlines Inc.,"Kansas City, MO: Kansas City International",58.91653242423107
5,Frontier Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",58.91653242423107
5,Frontier Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",58.91653242423107
5,Frontier Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",58.91653242423107
5,Frontier Airlines Inc.,"St. Louis, MO: St Louis Lambert International",58.91653242423107
5,Frontier Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.91653242423107
5,Frontier Airlines Inc.,"Denver, CO: Denver International",58.91653242423107
5,Frontier Airlines Inc.,"San Diego, CA: San Diego International",58.91653242423107
5,Frontier Airlines Inc.,"Austin, TX: Austin - Bergstrom International",58.91653242423107
5,Frontier Airlines Inc.,"Boston, MA: Logan International",58.91653242423107
5,Frontier Airlines Inc.,"Los Angeles, CA: Los Angeles International",58.91653242423107
5,Frontier Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",58.91653242423107
5,Frontier Airlines Inc.,"Chicago, IL: Chicago O'Hare International",58.91653242423107
5,Frontier Airlines Inc.,"Philadelphia, PA: Philadelphia International",58.91653242423107
5,Frontier Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",58.91653242423107
